order_id,city,courier_id,origin_lat,origin_lng,dest_lat,dest_lng,order_time,delivery_time,healthcare_product
TECH-ORD-0576,Hyderabad,C011,14.690565,84.642536,14.695203,84.64693,2024-06-02 17:28:00,2024-06-02 17:39:00,Sanitizer
TECH-ORD-0577,Kolkata,C004,17.706311,80.197214,17.714388,80.200798,2024-06-03 06:41:00,2024-06-03 06:54:00,Face Mask
TECH-ORD-0578,Jaipur,C002,15.55472,73.923038,15.560862,73.925598,2024-06-02 05:24:00,2024-06-02 05:37:00,Face Mask
TECH-ORD-0579,Jaipur,C001,13.258527,77.326124,13.259999,77.334552,2024-06-02 13:36:00,2024-06-02 14:18:00,Face Mask
TECH-ORD-0580,Jaipur,C006,20.732573,83.324311,20.737688,83.326982,2024-06-01 23:07:00,2024-06-01 23:37:00,Vitamins
TECH-ORD-0581,Mumbai,C007,20.525719,81.572115,20.530152,81.581218,2024-06-01 15:56:00,2024-06-01 16:24:00,BP Monitor
TECH-ORD-0582,Bangalore,C008,23.182041,87.045936,23.18655,87.048992,2024-06-02 11:26:00,2024-06-02 11:38:00,Vitamins
TECH-ORD-0583,Delhi,C005,22.19494,82.394487,22.202064,82.401879,2024-06-03 02:44:00,2024-06-03 03:13:00,Vitamins
TECH-ORD-0584,Chennai,C009,19.135566,72.660158,19.14415,72.662864,2024-06-02 17:19:00,2024-06-02 17:45:00,Face Mask
TECH-ORD-0585,Lucknow,C001,22.653821,78.786931,22.660788,78.789938,2024-06-03 03:31:00,2024-06-03 03:48:00,Thermometer
TECH-ORD-0586,Mumbai,C006,27.109585,80.264283,27.119076,80.267591,2024-06-03 06:28:00,2024-06-03 07:03:00,First Aid Kit
TECH-ORD-0587,Hyderabad,C018,17.135541,86.107798,17.140095,86.116769,2024-06-01 21:47:00,2024-06-01 22:02:00,Inhaler
TECH-ORD-0588,Jaipur,C016,15.743482,80.739363,15.745485,80.740705,2024-06-02 10:29:00,2024-06-02 10:50:00,Inhaler
TECH-ORD-0589,Mumbai,C003,16.415142,82.276456,16.421515,82.277826,2024-06-02 18:22:00,2024-06-02 18:44:00,Glucose Meter
TECH-ORD-0590,Chennai,C011,13.201932,72.733147,13.205189,72.735727,2024-06-02 15:32:00,2024-06-02 15:54:00,Vitamins
TECH-ORD-0591,Bangalore,C013,18.656668,87.548963,18.663313,87.552986,2024-06-03 09:13:00,2024-06-03 09:51:00,Inhaler
TECH-ORD-0592,Bangalore,C015,13.624574,76.408977,13.626864,76.418655,2024-06-01 11:52:00,2024-06-01 12:09:00,Inhaler
TECH-ORD-0593,Mumbai,C014,20.896776,72.782124,20.900671,72.78347,2024-06-01 15:05:00,2024-06-01 15:29:00,Face Mask
TECH-ORD-0594,Bangalore,C013,12.55317,73.430178,12.561883,73.438038,2024-06-01 10:24:00,2024-06-01 11:08:00,Sanitizer
TECH-ORD-0595,Mumbai,C001,23.020319,86.984798,23.023861,86.991342,2024-06-02 14:41:00,2024-06-02 15:06:00,Inhaler
TECH-ORD-0596,Kolkata,C020,16.553419,88.083667,16.562507,88.088755,2024-06-02 08:35:00,2024-06-02 08:59:00,Sanitizer
TECH-ORD-0597,Delhi,C010,22.830257,75.282198,22.839195,75.286511,2024-06-01 09:25:00,2024-06-01 10:02:00,Vitamins
TECH-ORD-0598,Hyderabad,C005,13.196985,79.03194,13.206873,79.034065,2024-06-03 02:46:00,2024-06-03 03:18:00,Thermometer
TECH-ORD-0599,Chennai,C013,19.327148,79.140715,19.331644,79.144987,2024-06-02 06:15:00,2024-06-02 06:50:00,Face Mask
TECH-ORD-0600,Delhi,C017,15.829644,75.943545,15.838506,75.950479,2024-06-03 02:14:00,2024-06-03 02:47:00,Vitamins
TECH-ORD-0601,Kolkata,C018,26.469003,85.090183,26.473538,85.095415,2024-06-02 21:03:00,2024-06-02 21:41:00,BP Monitor
TECH-ORD-0602,Hyderabad,C020,19.173063,75.678413,19.18,75.687848,2024-06-02 13:28:00,2024-06-02 13:49:00,Vitamins
TECH-ORD-0603,Kolkata,C001,23.745648,78.6324,23.753361,78.63847,2024-06-01 18:38:00,2024-06-01 19:13:00,Vitamins
TECH-ORD-0604,Lucknow,C007,14.935983,77.536971,14.943846,77.542351,2024-06-03 01:40:00,2024-06-03 02:23:00,Vitamins
TECH-ORD-0605,Bangalore,C004,25.238962,73.870671,25.240437,73.879344,2024-06-02 05:23:00,2024-06-02 05:55:00,BP Monitor
TECH-ORD-0606,Chennai,C005,28.010217,77.392698,28.014057,77.401839,2024-06-02 14:29:00,2024-06-02 15:09:00,Face Mask
TECH-ORD-0607,Pune,C006,17.195043,74.121858,17.197411,74.126595,2024-06-02 20:20:00,2024-06-02 20:56:00,Glucose Meter
TECH-ORD-0608,Delhi,C018,21.45727,79.969925,21.466402,79.97971,2024-06-03 05:19:00,2024-06-03 05:38:00,Face Mask
TECH-ORD-0609,Kolkata,C004,24.73953,74.653607,24.742064,74.654787,2024-06-03 06:58:00,2024-06-03 07:31:00,Thermometer
TECH-ORD-0610,Kolkata,C019,21.755343,79.612437,21.762389,79.616531,2024-06-02 07:11:00,2024-06-02 07:26:00,Glucose Meter
TECH-ORD-0611,Pune,C003,15.374762,82.43043,15.376761,82.439845,2024-06-03 05:39:00,2024-06-03 06:01:00,First Aid Kit
TECH-ORD-0612,Pune,C010,24.016474,87.587368,24.024668,87.588512,2024-06-03 00:17:00,2024-06-03 00:53:00,Sanitizer
TECH-ORD-0613,Delhi,C012,26.285901,75.553577,26.295144,75.558983,2024-06-01 19:23:00,2024-06-01 19:36:00,Face Mask
TECH-ORD-0614,Chennai,C010,16.759187,88.334304,16.769143,88.341214,2024-06-03 05:00:00,2024-06-03 05:15:00,Thermometer
TECH-ORD-0615,Pune,C018,13.016787,86.35565,13.022949,86.359374,2024-06-01 21:37:00,2024-06-01 22:17:00,Sanitizer
TECH-ORD-0616,Ahmedabad,C013,13.086864,83.179985,13.095093,83.188668,2024-06-02 12:58:00,2024-06-02 13:34:00,Glucose Meter
TECH-ORD-0617,Pune,C005,27.776129,83.933739,27.779529,83.942959,2024-06-03 05:51:00,2024-06-03 06:06:00,First Aid Kit
TECH-ORD-0618,Pune,C017,27.004841,72.87106,27.008027,72.873654,2024-06-01 12:26:00,2024-06-01 12:45:00,Vitamins
TECH-ORD-0619,Lucknow,C008,25.107995,86.222946,25.116258,86.231778,2024-06-03 02:09:00,2024-06-03 02:23:00,First Aid Kit
TECH-ORD-0620,Delhi,C019,22.642463,86.361923,22.650538,86.363876,2024-06-01 16:19:00,2024-06-01 16:32:00,Face Mask
TECH-ORD-0621,Delhi,C007,27.365347,87.2367,27.367171,87.241596,2024-06-03 06:48:00,2024-06-03 07:12:00,BP Monitor
TECH-ORD-0622,Chennai,C002,24.117572,78.645578,24.12593,78.652952,2024-06-02 17:48:00,2024-06-02 18:09:00,First Aid Kit
TECH-ORD-0623,Kolkata,C010,24.358567,81.908662,24.364135,81.910378,2024-06-01 21:29:00,2024-06-01 21:55:00,Thermometer
TECH-ORD-0624,Delhi,C018,21.814512,75.515828,21.817206,75.524466,2024-06-01 23:32:00,2024-06-01 23:52:00,Inhaler
TECH-ORD-0625,Ahmedabad,C019,17.309668,79.049649,17.312926,79.053752,2024-06-02 00:26:00,2024-06-02 01:09:00,First Aid Kit
TECH-ORD-0626,Bangalore,C009,17.050708,75.063979,17.059833,75.065522,2024-06-02 13:21:00,2024-06-02 13:36:00,First Aid Kit
TECH-ORD-0627,Kolkata,C001,28.326484,83.229996,28.335714,83.237278,2024-06-03 01:20:00,2024-06-03 01:34:00,Thermometer
TECH-ORD-0628,Lucknow,C009,24.276975,77.579337,24.281309,77.583039,2024-06-02 17:23:00,2024-06-02 17:53:00,First Aid Kit
TECH-ORD-0629,Jaipur,C007,16.199226,75.209986,16.208145,75.213906,2024-06-02 11:31:00,2024-06-02 12:10:00,Inhaler
TECH-ORD-0630,Kolkata,C015,14.971206,84.240954,14.980066,84.249048,2024-06-02 10:02:00,2024-06-02 10:21:00,Glucose Meter
TECH-ORD-0631,Ahmedabad,C012,12.729228,85.07632,12.735565,85.078975,2024-06-01 14:28:00,2024-06-01 14:39:00,Thermometer
TECH-ORD-0632,Ahmedabad,C016,14.918811,77.861157,14.922543,77.870753,2024-06-02 21:30:00,2024-06-02 21:57:00,Inhaler
TECH-ORD-0633,Chennai,C007,20.38052,84.016241,20.382959,84.025963,2024-06-01 12:04:00,2024-06-01 12:36:00,Vitamins
TECH-ORD-0634,Mumbai,C003,27.939951,83.718613,27.94562,83.724061,2024-06-01 22:46:00,2024-06-01 23:22:00,Glucose Meter
TECH-ORD-0635,Kolkata,C001,27.99785,82.537199,28.004417,82.543704,2024-06-03 00:53:00,2024-06-03 01:11:00,Thermometer
TECH-ORD-0636,Jaipur,C010,18.029546,78.428902,18.035634,78.434164,2024-06-01 09:12:00,2024-06-01 09:50:00,Glucose Meter
TECH-ORD-0637,Pune,C014,16.490745,87.526973,16.499868,87.533678,2024-06-02 16:30:00,2024-06-02 16:57:00,Thermometer
TECH-ORD-0638,Jaipur,C011,21.844848,77.756408,21.848745,77.763102,2024-06-01 23:37:00,2024-06-02 00:02:00,First Aid Kit
TECH-ORD-0639,Chennai,C016,21.621697,86.667472,21.626154,86.669807,2024-06-02 05:57:00,2024-06-02 06:12:00,Glucose Meter
TECH-ORD-0640,Jaipur,C016,20.004509,86.821402,20.006111,86.825908,2024-06-01 21:11:00,2024-06-01 21:38:00,First Aid Kit
TECH-ORD-0641,Delhi,C012,26.228851,73.441099,26.232796,73.449523,2024-06-02 16:56:00,2024-06-02 17:41:00,Vitamins
TECH-ORD-0642,Delhi,C009,27.994299,80.214358,27.997099,80.222654,2024-06-01 20:50:00,2024-06-01 21:07:00,Inhaler
TECH-ORD-0643,Hyderabad,C002,24.420994,75.595244,24.42911,75.600051,2024-06-01 08:44:00,2024-06-01 09:13:00,First Aid Kit
TECH-ORD-0644,Hyderabad,C007,14.836798,72.907258,14.838507,72.912443,2024-06-01 18:04:00,2024-06-01 18:42:00,First Aid Kit
TECH-ORD-0645,Ahmedabad,C018,15.039332,79.570553,15.044436,79.573333,2024-06-03 01:24:00,2024-06-03 02:03:00,Glucose Meter
TECH-ORD-0646,Hyderabad,C006,21.991321,77.623628,21.995259,77.628922,2024-06-01 17:40:00,2024-06-01 18:10:00,Face Mask
TECH-ORD-0647,Ahmedabad,C018,12.909015,79.398288,12.915533,79.406133,2024-06-03 03:56:00,2024-06-03 04:24:00,Glucose Meter
TECH-ORD-0648,Pune,C019,24.755394,73.130621,24.762817,73.136091,2024-06-01 12:38:00,2024-06-01 12:56:00,BP Monitor
TECH-ORD-0649,Delhi,C004,20.963746,87.453046,20.973497,87.457089,2024-06-02 12:10:00,2024-06-02 12:41:00,Glucose Meter
TECH-ORD-0650,Mumbai,C016,18.987397,73.493987,18.994648,73.49992,2024-06-01 14:06:00,2024-06-01 14:29:00,Face Mask
TECH-ORD-0651,Kolkata,C006,14.362251,86.986433,14.369054,86.992452,2024-06-01 11:34:00,2024-06-01 11:58:00,BP Monitor
TECH-ORD-0652,Kolkata,C002,13.192249,84.56968,13.194488,84.573555,2024-06-02 10:27:00,2024-06-02 11:02:00,Face Mask
TECH-ORD-0653,Bangalore,C017,24.905087,80.330356,24.911037,80.331717,2024-06-03 00:15:00,2024-06-03 00:27:00,Face Mask
TECH-ORD-0654,Chennai,C008,21.944411,72.615354,21.948724,72.624442,2024-06-01 19:12:00,2024-06-01 19:47:00,Face Mask
TECH-ORD-0655,Chennai,C005,21.191811,87.047319,21.197817,87.052917,2024-06-01 18:54:00,2024-06-01 19:16:00,BP Monitor
TECH-ORD-0656,Lucknow,C009,17.913876,77.692607,17.917444,77.693866,2024-06-03 01:11:00,2024-06-03 01:53:00,Thermometer
TECH-ORD-0657,Ahmedabad,C007,15.500372,73.167252,15.50924,73.170053,2024-06-02 22:55:00,2024-06-02 23:24:00,Thermometer
TECH-ORD-0658,Chennai,C019,25.740424,78.241442,25.746526,78.250401,2024-06-02 01:13:00,2024-06-02 01:36:00,Sanitizer
TECH-ORD-0659,Jaipur,C001,17.514024,75.937813,17.51952,75.945293,2024-06-03 09:08:00,2024-06-03 09:38:00,Sanitizer
TECH-ORD-0660,Kolkata,C013,22.249204,75.128807,22.252772,75.138689,2024-06-02 00:57:00,2024-06-02 01:11:00,First Aid Kit
TECH-ORD-0661,Lucknow,C004,26.829866,86.064778,26.839387,86.074149,2024-06-02 04:42:00,2024-06-02 05:20:00,Thermometer
TECH-ORD-0662,Ahmedabad,C019,28.068937,74.048915,28.078675,74.056592,2024-06-02 09:27:00,2024-06-02 09:41:00,Face Mask
TECH-ORD-0663,Hyderabad,C014,23.079441,77.222173,23.081717,77.227286,2024-06-01 21:58:00,2024-06-01 22:15:00,Inhaler
TECH-ORD-0664,Bangalore,C016,15.332713,74.289234,15.341691,74.296489,2024-06-02 02:38:00,2024-06-02 03:05:00,Face Mask
TECH-ORD-0665,Bangalore,C019,20.264611,84.121104,20.271713,84.122373,2024-06-02 17:57:00,2024-06-02 18:34:00,Sanitizer
TECH-ORD-0666,Kolkata,C014,15.343319,72.71411,15.352954,72.722998,2024-06-03 08:27:00,2024-06-03 08:55:00,First Aid Kit
TECH-ORD-0667,Kolkata,C007,25.486884,72.895605,25.489997,72.900636,2024-06-01 08:07:00,2024-06-01 08:19:00,Glucose Meter
TECH-ORD-0668,Lucknow,C014,21.560738,83.681168,21.568421,83.684746,2024-06-01 14:02:00,2024-06-01 14:35:00,First Aid Kit
TECH-ORD-0669,Kolkata,C016,21.330406,78.439477,21.336273,78.443363,2024-06-03 03:38:00,2024-06-03 04:10:00,First Aid Kit
TECH-ORD-0670,Ahmedabad,C006,21.909101,78.421894,21.91143,78.428948,2024-06-02 17:45:00,2024-06-02 18:29:00,Thermometer
TECH-ORD-0671,Ahmedabad,C012,28.069524,73.867237,28.078846,73.874046,2024-06-02 14:46:00,2024-06-02 15:30:00,First Aid Kit
TECH-ORD-0672,Delhi,C002,18.073605,87.09385,18.07768,87.100544,2024-06-01 18:53:00,2024-06-01 19:11:00,Vitamins
TECH-ORD-0673,Chennai,C013,13.816481,79.161747,13.817858,79.163681,2024-06-01 08:16:00,2024-06-01 08:42:00,Glucose Meter
TECH-ORD-0674,Jaipur,C006,24.489077,83.375554,24.493006,83.384082,2024-06-02 09:29:00,2024-06-02 10:14:00,Face Mask
TECH-ORD-0675,Ahmedabad,C017,23.143189,78.750512,23.150379,78.760404,2024-06-01 23:24:00,2024-06-02 00:03:00,Sanitizer
TECH-ORD-0676,Delhi,C007,24.111856,86.707617,24.117313,86.71686,2024-06-03 07:26:00,2024-06-03 07:55:00,Vitamins
TECH-ORD-0677,Chennai,C013,17.409058,75.836011,17.411777,75.837157,2024-06-02 04:11:00,2024-06-02 04:28:00,Vitamins
TECH-ORD-0678,Chennai,C006,25.899377,83.318708,25.901448,83.328212,2024-06-03 05:09:00,2024-06-03 05:44:00,Sanitizer
TECH-ORD-0679,Bangalore,C020,17.35766,78.663753,17.363967,78.669059,2024-06-03 01:58:00,2024-06-03 02:10:00,Sanitizer
TECH-ORD-0680,Kolkata,C002,20.595032,78.088274,20.603213,78.09605,2024-06-01 14:41:00,2024-06-01 15:18:00,Face Mask
TECH-ORD-0681,Lucknow,C020,26.769996,87.600937,26.774416,87.610602,2024-06-01 13:55:00,2024-06-01 14:35:00,Inhaler
TECH-ORD-0682,Hyderabad,C018,13.997804,76.404319,13.99965,76.408738,2024-06-02 07:01:00,2024-06-02 07:26:00,Face Mask
TECH-ORD-0683,Lucknow,C016,13.061886,77.433129,13.064835,77.437824,2024-06-01 08:42:00,2024-06-01 09:00:00,Glucose Meter
TECH-ORD-0684,Lucknow,C001,27.65576,79.5657,27.663034,79.570194,2024-06-02 20:34:00,2024-06-02 20:47:00,Sanitizer
TECH-ORD-0685,Hyderabad,C019,14.399709,80.715142,14.408391,80.7165,2024-06-03 01:02:00,2024-06-03 01:33:00,Vitamins
TECH-ORD-0686,Ahmedabad,C004,23.617816,87.899823,23.621057,87.904308,2024-06-03 04:38:00,2024-06-03 04:59:00,Inhaler
TECH-ORD-0687,Ahmedabad,C002,17.404193,76.054092,17.409633,76.061516,2024-06-03 07:50:00,2024-06-03 08:07:00,BP Monitor
TECH-ORD-0688,Mumbai,C006,14.764059,84.272922,14.769002,84.277222,2024-06-03 07:42:00,2024-06-03 08:19:00,BP Monitor
TECH-ORD-0689,Bangalore,C017,27.043439,78.354156,27.044741,78.359083,2024-06-03 07:55:00,2024-06-03 08:32:00,Thermometer
TECH-ORD-0690,Mumbai,C003,13.91663,86.456211,13.922194,86.4594,2024-06-01 17:23:00,2024-06-01 17:40:00,Thermometer
TECH-ORD-0691,Bangalore,C006,13.893246,75.47317,13.89916,75.479186,2024-06-02 16:37:00,2024-06-02 16:51:00,Thermometer
TECH-ORD-0692,Delhi,C019,19.189388,81.391646,19.191587,81.39896,2024-06-01 08:45:00,2024-06-01 09:18:00,Vitamins
TECH-ORD-0693,Bangalore,C017,25.270329,74.294478,25.271409,74.303401,2024-06-01 17:21:00,2024-06-01 17:51:00,Thermometer
TECH-ORD-0694,Chennai,C016,25.479345,75.49938,25.481236,75.503871,2024-06-03 03:14:00,2024-06-03 03:58:00,First Aid Kit
TECH-ORD-0695,Mumbai,C005,23.299642,86.144956,23.304941,86.154865,2024-06-01 12:57:00,2024-06-01 13:17:00,First Aid Kit
TECH-ORD-0696,Chennai,C014,26.098796,78.246637,26.100333,78.251524,2024-06-02 05:52:00,2024-06-02 06:27:00,BP Monitor
TECH-ORD-0697,Bangalore,C007,23.378642,87.30153,23.387445,87.309268,2024-06-01 16:41:00,2024-06-01 17:21:00,First Aid Kit
TECH-ORD-0698,Lucknow,C017,26.902764,82.765197,26.909155,82.768786,2024-06-01 13:07:00,2024-06-01 13:44:00,Face Mask
TECH-ORD-0699,Lucknow,C001,19.264616,81.436359,19.272572,81.437719,2024-06-02 02:56:00,2024-06-02 03:31:00,Sanitizer
TECH-ORD-0700,Hyderabad,C015,23.029533,88.194921,23.03598,88.204195,2024-06-02 16:04:00,2024-06-02 16:46:00,Sanitizer
TECH-ORD-0701,Kolkata,C013,24.771958,85.849376,24.779098,85.85577,2024-06-02 23:11:00,2024-06-02 23:29:00,Sanitizer
TECH-ORD-0702,Kolkata,C011,13.970849,80.286181,13.977531,80.289445,2024-06-02 02:18:00,2024-06-02 02:45:00,BP Monitor
TECH-ORD-0703,Hyderabad,C020,20.827106,77.485665,20.833201,77.489802,2024-06-02 04:54:00,2024-06-02 05:16:00,Thermometer
TECH-ORD-0704,Pune,C017,23.454777,76.931896,23.457472,76.938413,2024-06-01 17:30:00,2024-06-01 17:58:00,First Aid Kit
TECH-ORD-0705,Chennai,C012,24.03855,81.290415,24.044231,81.292469,2024-06-03 09:20:00,2024-06-03 09:48:00,Inhaler
TECH-ORD-0706,Chennai,C007,22.186474,82.579509,22.19476,82.583884,2024-06-02 10:44:00,2024-06-02 11:24:00,Face Mask
TECH-ORD-0707,Hyderabad,C019,19.932178,77.919692,19.934298,77.924081,2024-06-02 21:35:00,2024-06-02 22:10:00,Face Mask
TECH-ORD-0708,Bangalore,C003,15.569191,87.351635,15.579109,87.357887,2024-06-02 02:54:00,2024-06-02 03:36:00,Vitamins
TECH-ORD-0709,Lucknow,C014,15.725432,73.320423,15.73179,73.325711,2024-06-02 10:24:00,2024-06-02 10:54:00,Glucose Meter
TECH-ORD-0710,Mumbai,C005,15.439923,78.236315,15.448547,78.239812,2024-06-02 21:26:00,2024-06-02 22:10:00,Glucose Meter
TECH-ORD-0711,Hyderabad,C005,25.202439,87.213488,25.211461,87.219587,2024-06-01 08:40:00,2024-06-01 08:57:00,Thermometer
TECH-ORD-0712,Pune,C020,24.151879,77.013,24.158312,77.020765,2024-06-02 21:43:00,2024-06-02 22:15:00,Inhaler
TECH-ORD-0713,Chennai,C005,12.877103,81.780945,12.8868,81.785394,2024-06-02 20:58:00,2024-06-02 21:09:00,Thermometer
TECH-ORD-0714,Delhi,C003,21.763574,82.270894,21.765695,82.27411,2024-06-02 11:44:00,2024-06-02 12:08:00,Sanitizer
TECH-ORD-0715,Chennai,C015,22.383989,86.676564,22.385018,86.683604,2024-06-02 13:42:00,2024-06-02 14:16:00,First Aid Kit
TECH-ORD-0716,Kolkata,C007,16.259499,85.97067,16.261852,85.979663,2024-06-03 01:59:00,2024-06-03 02:33:00,Face Mask
TECH-ORD-0717,Bangalore,C018,24.897371,75.76028,24.906247,75.764361,2024-06-01 09:24:00,2024-06-01 10:05:00,Thermometer
TECH-ORD-0718,Jaipur,C020,18.7781,79.523703,18.779796,79.532235,2024-06-03 06:38:00,2024-06-03 07:12:00,Glucose Meter
TECH-ORD-0719,Delhi,C013,15.853623,77.490943,15.857239,77.494021,2024-06-03 00:59:00,2024-06-03 01:39:00,Thermometer
TECH-ORD-0720,Bangalore,C019,16.453026,83.597539,16.457526,83.601645,2024-06-02 10:00:00,2024-06-02 10:11:00,Inhaler
TECH-ORD-0721,Kolkata,C014,24.223481,86.951188,24.226538,86.955488,2024-06-02 01:44:00,2024-06-02 02:24:00,Face Mask
TECH-ORD-0722,Delhi,C006,16.050359,81.809983,16.053121,81.811309,2024-06-02 10:02:00,2024-06-02 10:35:00,BP Monitor
TECH-ORD-0723,Bangalore,C008,13.949402,87.06592,13.950853,87.067633,2024-06-02 01:25:00,2024-06-02 02:03:00,Inhaler
TECH-ORD-0724,Delhi,C010,14.801892,79.424431,14.806577,79.426931,2024-06-01 12:33:00,2024-06-01 12:57:00,Glucose Meter
TECH-ORD-0725,Mumbai,C020,13.350459,82.917565,13.359933,82.920149,2024-06-02 21:24:00,2024-06-02 22:04:00,First Aid Kit
TECH-ORD-0726,Ahmedabad,C006,16.32108,85.347137,16.322687,85.349051,2024-06-01 20:12:00,2024-06-01 20:56:00,Sanitizer
TECH-ORD-0727,Mumbai,C015,21.459285,78.36667,21.461966,78.374752,2024-06-02 06:13:00,2024-06-02 06:33:00,BP Monitor
TECH-ORD-0728,Hyderabad,C017,25.68345,80.462394,25.685953,80.467616,2024-06-01 17:01:00,2024-06-01 17:26:00,BP Monitor
TECH-ORD-0729,Lucknow,C012,21.791521,76.934008,21.79351,76.937242,2024-06-03 03:41:00,2024-06-03 03:53:00,Thermometer
TECH-ORD-0730,Mumbai,C013,14.702227,77.066319,14.710015,77.072272,2024-06-03 09:34:00,2024-06-03 10:09:00,Glucose Meter
TECH-ORD-0731,Jaipur,C015,28.083178,87.500347,28.090643,87.508091,2024-06-02 01:09:00,2024-06-02 01:52:00,Sanitizer
TECH-ORD-0732,Ahmedabad,C006,20.657168,80.439792,20.663566,80.4441,2024-06-02 04:22:00,2024-06-02 04:39:00,Face Mask
TECH-ORD-0733,Lucknow,C014,18.688148,77.26208,18.695901,77.26502,2024-06-03 03:35:00,2024-06-03 03:54:00,Face Mask
TECH-ORD-0734,Kolkata,C019,25.309475,84.408722,25.312676,84.409869,2024-06-01 23:30:00,2024-06-02 00:08:00,Inhaler
TECH-ORD-0735,Hyderabad,C016,18.965106,83.829049,18.96728,83.838686,2024-06-02 00:45:00,2024-06-02 01:04:00,Sanitizer
TECH-ORD-0736,Mumbai,C010,18.567565,78.081567,18.576414,78.08327,2024-06-02 04:04:00,2024-06-02 04:36:00,Vitamins
TECH-ORD-0737,Jaipur,C018,20.236524,87.349826,20.240696,87.352568,2024-06-02 18:35:00,2024-06-02 18:55:00,First Aid Kit
TECH-ORD-0738,Bangalore,C004,14.859604,83.797064,14.862573,83.802753,2024-06-01 09:38:00,2024-06-01 10:16:00,Thermometer
TECH-ORD-0739,Ahmedabad,C011,25.438316,79.814325,25.439775,79.819978,2024-06-01 16:25:00,2024-06-01 17:03:00,Inhaler
TECH-ORD-0740,Kolkata,C014,24.876548,73.079452,24.882646,73.081058,2024-06-01 18:28:00,2024-06-01 19:02:00,Face Mask
TECH-ORD-0741,Pune,C015,24.342366,82.604997,24.345133,82.611549,2024-06-02 02:49:00,2024-06-02 03:24:00,Thermometer
TECH-ORD-0742,Chennai,C002,13.205676,72.690992,13.208419,72.699187,2024-06-01 18:21:00,2024-06-01 18:58:00,Inhaler
TECH-ORD-0743,Jaipur,C019,16.623407,87.056858,16.632137,87.060247,2024-06-02 16:56:00,2024-06-02 17:10:00,Inhaler
TECH-ORD-0744,Chennai,C015,27.328623,75.125387,27.335648,75.133693,2024-06-02 07:23:00,2024-06-02 07:56:00,Glucose Meter
TECH-ORD-0745,Kolkata,C009,21.85613,81.216855,21.862814,81.220794,2024-06-01 18:37:00,2024-06-01 19:20:00,Glucose Meter
TECH-ORD-0746,Hyderabad,C020,25.114696,76.398892,25.118145,76.408352,2024-06-02 04:31:00,2024-06-02 05:12:00,Inhaler
TECH-ORD-0747,Ahmedabad,C002,27.93129,77.267576,27.933622,77.270588,2024-06-01 22:56:00,2024-06-01 23:21:00,Glucose Meter
TECH-ORD-0748,Kolkata,C005,27.502153,83.586622,27.506752,83.592721,2024-06-02 04:25:00,2024-06-02 04:40:00,Glucose Meter
TECH-ORD-0749,Chennai,C006,22.5968,87.586516,22.606135,87.588028,2024-06-02 11:42:00,2024-06-02 12:19:00,Thermometer
TECH-ORD-0750,Delhi,C014,20.174173,72.978833,20.177294,72.987745,2024-06-02 17:34:00,2024-06-02 18:09:00,Vitamins
TECH-ORD-0751,Lucknow,C007,19.061876,86.008467,19.06436,86.0109,2024-06-02 06:19:00,2024-06-02 06:53:00,Vitamins
TECH-ORD-0752,Mumbai,C004,13.820107,85.160297,13.82554,85.162128,2024-06-03 07:36:00,2024-06-03 07:55:00,BP Monitor
TECH-ORD-0753,Bangalore,C001,20.1294,73.026557,20.136509,73.03582,2024-06-03 07:47:00,2024-06-03 08:19:00,BP Monitor
TECH-ORD-0754,Lucknow,C003,13.151566,86.687567,13.157812,86.69746,2024-06-03 01:56:00,2024-06-03 02:06:00,First Aid Kit
TECH-ORD-0755,Chennai,C006,27.032117,85.599982,27.035739,85.608514,2024-06-01 12:53:00,2024-06-01 13:21:00,Thermometer
TECH-ORD-0756,Delhi,C003,19.983,86.058609,19.988634,86.064077,2024-06-01 23:16:00,2024-06-01 23:44:00,Inhaler
TECH-ORD-0757,Bangalore,C013,26.308832,83.079842,26.313061,83.085422,2024-06-02 04:02:00,2024-06-02 04:37:00,Glucose Meter
TECH-ORD-0758,Ahmedabad,C008,25.370297,85.963464,25.375448,85.970793,2024-06-01 10:30:00,2024-06-01 10:45:00,Face Mask
TECH-ORD-0759,Bangalore,C019,26.687259,74.840634,26.694764,74.844176,2024-06-02 06:42:00,2024-06-02 07:12:00,Vitamins
TECH-ORD-0760,Lucknow,C008,24.134428,79.42471,24.143911,79.430679,2024-06-03 00:07:00,2024-06-03 00:36:00,Glucose Meter
TECH-ORD-0761,Chennai,C016,23.127959,78.28783,23.129399,78.2964,2024-06-02 01:12:00,2024-06-02 01:46:00,Inhaler
TECH-ORD-0762,Delhi,C016,20.014438,87.875437,20.019485,87.883779,2024-06-03 08:17:00,2024-06-03 08:54:00,Thermometer
TECH-ORD-0763,Pune,C019,26.571152,75.418278,26.574407,75.420116,2024-06-02 06:50:00,2024-06-02 07:09:00,BP Monitor
TECH-ORD-0764,Bangalore,C005,16.39752,82.110503,16.405007,82.115264,2024-06-01 08:37:00,2024-06-01 09:10:00,Thermometer
TECH-ORD-0765,Pune,C020,18.542643,72.55001,18.548153,72.552909,2024-06-02 06:41:00,2024-06-02 07:23:00,Face Mask
TECH-ORD-0766,Hyderabad,C017,18.830991,80.915421,18.833761,80.923348,2024-06-03 09:55:00,2024-06-03 10:07:00,Thermometer
TECH-ORD-0767,Kolkata,C019,21.368511,81.057687,21.372504,81.062353,2024-06-03 02:48:00,2024-06-03 03:02:00,Thermometer
